,codpro,codfor,estoque,min_dt_estoque
1581,037046,00895,1.0,2022-05-02
1582,039687,00395,4.0,2018-11-13
1583,037094,00427,1.0,2019-03-08
1584,037104,00427,1.0,2018-10-15
1585,037110,00427,5.0,2018-10-15
1586,039705,00395,4.0,2024-07-25
1587,039715,00395,4.0,2020-06-26
1588,037140,00427,3.0,2018-10-15
1589,037144,00427,2.0,2019-06-24
1590,039753,00395,6.0,2020-07-29
1591,039755,00395,1.0,2018-11-13
1592,039767,00395,2.0,2018-11-13
1593,039769,00395,6.0,2018-11-13
1594,037172,00338,8.0,2019-07-26
1595,037184,00338,4.0,2019-02-14
1596,037190,01652,1.0,2020-10-26
1597,037192,01652,1.0,2019-10-29
1598,039779,00395,8.0,2020-02-06
1599,039793,00395,2.0,2018-11-13
1600,039807,00395,2.0,2018-11-13
1601,039811,00395,2.0,2018-11-13
1602,039817,00990,1.0,2019-02-06
1603,037232,01652,1.0,2023-06-02
1604,037234,01652,1.0,2023-05-12
1605,037236,01652,1.0,2023-05-31
1606,037242,01652,1.0,2020-11-25
1607,037246,01652,1.0,2019-11-07
1608,037254,01652,1.0,2018-10-05
1609,037264,01652,1.0,2024-07-11
1610,037266,01652,1.0,2018-10-05
1611,037270,01652,1.0,2024-05-18
1612,037278,01652,1.0,2018-10-05
1613,037290,01652,1.0,2021-01-22
1614,037302,01652,1.0,2019-02-11
1615,037306,00338,12.0,2018-12-07
1616,037312,01652,1.0,2019-08-02
1617,037318,01652,1.0,2018-10-05
1618,037320,01652,1.0,2018-10-05
1619,037324,01652,1.0,2018-10-05
1620,037346,01652,1.0,2018-11-06
1621,037362,01652,1.0,2020-03-21
1622,039951,00444,2.0,2019-02-14
1623,037364,01652,1.0,2018-10-05
1624,037370,00338,3.0,2019-09-10
1625,037396,00470,3.0,2023-11-10
1626,039995,00444,8.0,2019-01-03
1627,040013,00444,2.0,2019-07-16
1628,037416,01059,2.0,2019-09-21
1629,037436,00338,6.0,2018-12-04
1630,037448,00481,2.0,2019-12-02
1632,040057,00449,2.0,2021-11-05
1633,037510,00338,1.0,2019-07-26
1634,040075,00254,1.0,2023-03-24
1635,037544,00338,8.0,2024-04-24
1637,040241,00254,2.0,2024-08-01
1638,040343,00254,1.0,2019-02-01
1639,040353,00254,1.0,2020-03-03
1640,040361,00254,1.0,2018-11-08
1641,040443,00002,2.0,2019-03-11
1642,040503,00441,10.0,2018-10-30
1643,037946,00338,1.0,2020-07-08
1644,037952,00338,1.0,2020-09-03
1645,037980,00124,1.0,2020-12-04
1646,037992,00124,1.0,2023-03-18
1647,038024,00470,1.0,2023-11-10
1648,038070,00470,1.0,2019-07-10
1649,038128,00332,1.0,2019-10-17
1650,038144,02927,6.0,2021-02-22
1651,038168,02927,6.0,2018-11-09
1652,040557,00338,2.0,2018-12-04
1653,040559,00338,3.0,2018-12-04
1654,040571,00338,1.0,2024-05-11
1655,038224,02927,1.0,2020-11-05
1656,040591,00427,6.0,2018-11-30
1657,040605,00427,2.0,2019-12-05
1658,038264,02927,6.0,2019-01-31
1659,038290,02927,1.0,2021-01-19
1660,040667,00323,3.0,2018-12-17
1661,040679,00323,1.0,2018-12-17
1662,040689,00323,1.0,2020-07-15
1663,038416,02927,2.0,2022-10-04
1664,038440,02927,2.0,2021-10-14
1665,040781,00449,6.0,2019-09-20
1666,038478,02927,2.0,2019-09-24
1667,038490,02927,5.0,2019-06-03
1668,040787,00589,1.0,2019-07-26
1669,040801,00589,2.0,2018-11-12
1670,040817,00589,5.0,2019-09-09
1671,040827,01652,1.0,2021-04-22
1672,040835,00419,4.0,2023-10-20
1673,040853,00338,9.0,2019-07-15
1674,040911,01652,2.0,2019-05-14
1675,040915,00482,2.0,2018-11-20
1676,040941,00446,1.0,2018-12-05
1677,040959,00446,3.0,2019-01-24
1678,041025,00338,1.0,2019-02-04
1679,041063,00419,6.0,2020-10-05
1680,041091,00427,2.0,2021-03-10
1681,041097,00482,11.0,2019-01-11
1682,041099,00427,9.0,2019-06-05
1683,038552,00395,2.0,2018-11-13
1684,038572,02927,4.0,2021-02-22
1685,041117,00427,2.0,2020-11-27
1686,041133,00427,1.0,2019-06-24
1687,041145,00427,2.0,2019-03-08
1688,041153,00427,4.0,2024-06-20
1689,041157,00427,6.0,2019-07-12
1690,041171,00427,3.0,2019-05-08
1691,041177,00427,2.0,2021-06-29
1692,041199,00338,6.0,2019-07-08
1693,041233,00338,4.0,2019-01-08
1694,038604,02927,7.0,2021-07-10
1695,038632,00449,1.0,2019-07-09
1696,041327,01652,1.0,2019-04-01
1697,041339,00261,2.0,2019-11-07
1698,041345,04469,2.0,2019-11-05
1699,041349,04469,2.0,2019-06-05
1700,038662,02927,2.0,2018-11-09
1701,041363,00419,4.0,2023-10-20
1702,041365,00419,2.0,2023-10-20
1703,041371,00419,10.0,2019-12-02
1704,041381,00419,4.0,2020-09-10
1705,041383,00427,4.0,2022-09-29
1707,041431,00427,1.0,2021-05-13
1709,041445,00269,2.0,2023-08-15
1710,041451,00269,1.0,2018-12-17
1711,041467,00269,1.0,2020-07-09
1712,041469,00269,1.0,2019-09-19
1713,041471,00427,2.0,2019-05-08
1714,041473,00427,2.0,2019-03-08
1715,041475,04469,2.0,2019-02-04
1716,041477,00427,1.0,2019-03-08
1717,041489,00269,1.0,2019-09-19
1718,041497,04469,2.0,2019-04-08
1719,041505,00427,1.0,2019-12-26
1720,041509,00573,1.0,2019-08-01
1721,041511,00427,6.0,2019-12-26
1722,041557,00427,6.0,2019-01-23
1723,038814,00332,1.0,2019-02-14
1724,038818,02927,4.0,2018-11-19
1725,038834,02927,2.0,2021-12-12
1726,038844,02927,1.0,2018-11-19
1727,038852,02927,6.0,2019-07-17
1728,038856,02927,4.0,2020-12-14
1729,038862,02927,6.0,2021-02-22
1730,038864,02927,4.0,2018-11-09
1731,038874,02927,1.0,2018-11-19
1733,038896,02927,2.0,2019-01-08
1734,038904,02927,4.0,2022-06-04
1735,038906,02927,6.0,2022-06-04
1736,038918,02927,2.0,2018-11-09
1737,038926,02927,2.0,2019-11-07
1738,041627,00573,3.0,2019-03-07
1739,038934,02927,4.0,2019-03-11
1740,038944,02927,8.0,2019-03-11
1741,038946,02927,2.0,2019-03-11
1742,038958,02927,2.0,2019-01-08
1743,038962,02927,4.0,2018-11-09
1744,038972,02927,6.0,2019-06-03
1745,038976,02927,8.0,2018-11-19
1746,039006,02927,6.0,2018-11-09
1747,039028,02927,3.0,2020-04-23
1748,039036,02927,3.0,2019-01-08
1749,041717,00427,1.0,2019-07-30
1750,041725,00427,1.0,2019-01-15
1751,041735,00573,1.0,2019-02-15
1752,041737,00427,1.0,2020-09-15
1753,039050,02927,8.0,2019-07-17
1754,041781,00254,1.0,2020-06-03
1755,039092,02927,4.0,2018-11-09
1756,041795,00269,2.0,2019-09-19
1757,041797,00254,4.0,2023-02-28
1758,041819,00254,4.0,2019-02-01
1759,039105,02927,1.0,2019-01-08
1760,039110,02927,4.0,2018-11-09
1761,039122,02927,2.0,2018-11-09
1762,039136,02927,6.0,2024-09-06
1763,041871,00269,2.0,2019-02-28
1764,039168,00332,1.0,2020-09-22
1765,039182,02927,4.0,2018-11-09
1766,039204,02927,4.0,2019-01-31
1767,041983,00492,3.0,2019-03-29
1768,039252,00332,2.0,2018-11-16
1769,039298,00332,2.0,2019-04-05
1770,039332,00124,2.0,2023-10-10
1771,042079,00253,1.0,2019-05-28
1772,039350,01652,6.0,2018-12-18
1773,039378,00254,1.0,2019-07-02
1774,039380,02927,4.0,2018-11-09
1775,039390,02927,2.0,2021-01-19
1776,042085,00445,1.0,2019-05-06
1777,042099,00445,1.0,2019-02-25
1778,042117,00572,1.0,2018-12-19
1779,042129,02927,2.0,2022-09-02
1780,042151,00572,1.0,2018-12-19
1781,042153,00572,1.0,2018-12-19
1782,042165,01652,1.0,2019-03-14
1783,042185,00572,1.0,2018-12-19
1784,042187,00572,1.0,2018-12-19
1785,039438,02927,2.0,2020-10-19
1786,039468,02927,2.0,2020-10-19
1788,039474,02927,4.0,2024-08-03
1789,042237,00445,2.0,2019-01-30
1790,042243,00445,2.0,2019-04-09
1792,039494,02927,3.0,2018-11-09
1793,039502,02927,6.0,2018-11-09
1794,039506,02927,4.0,2023-01-20
1795,039536,02927,2.0,2020-11-04
1796,039538,02927,4.0,2018-11-09
1797,042313,00493,1.0,2019-01-09
1798,042333,00493,1.0,2021-08-20
1799,042353,00493,4.0,2019-01-09
1800,039554,02927,2.0,2019-12-24
1801,039560,02927,4.0,2019-09-24
1802,039562,02927,7.0,2019-11-07
1803,039590,02927,2.0,2018-11-09
1804,042381,00493,1.0,2019-01-09
1806,039612,02927,4.0,2019-09-24
1807,039614,02927,2.0,2020-04-23
1808,039616,02927,4.0,2019-12-24
1809,039626,02927,2.0,2019-07-17
1810,042413,00493,2.0,2021-03-06
1811,042429,00493,1.0,2019-01-09
1812,039638,02927,2.0,2019-12-24
1813,039642,02927,2.0,2021-11-17
1814,039644,02927,2.0,2023-06-19
1815,039646,02927,4.0,2019-06-03
1816,039648,02927,4.0,2021-02-22
1817,039654,01652,1.0,2018-12-26
1818,039662,00254,2.0,2023-11-30
1819,042469,00493,1.0,2019-01-09
1820,039676,00254,1.0,2018-11-24
1821,039690,00395,4.0,2020-10-08
1822,039696,00395,2.0,2020-09-16
1823,039702,00395,2.0,2018-11-13
1824,039708,00395,4.0,2018-11-13
1825,042507,00572,1.0,2018-12-18
1826,042519,00572,1.0,2018-12-19
1827,039722,00395,5.0,2018-11-13
1828,039738,00395,14.0,2018-11-13
1829,039746,00254,2.0,2019-07-02
1830,039756,00395,2.0,2018-11-13
1831,039764,00395,2.0,2018-11-13
1832,039770,00395,1.0,2018-11-13
1833,039778,00395,4.0,2019-08-02
1834,039796,00395,3.0,2021-06-30
1835,039808,00395,4.0,2018-11-13
1836,039810,00395,1.0,2020-10-08
1837,039848,00254,2.0,2019-02-01
1838,039850,00444,4.0,2019-05-15
1839,039864,00444,6.0,2019-09-19
1840,039874,00444,2.0,2019-08-16
1841,042531,00445,1.0,2019-01-30
1842,042535,00482,1.0,2019-01-11
1843,039910,00573,1.0,2019-01-14
1845,042575,00445,1.0,2019-01-30
1846,042577,00445,2.0,2019-01-30
1847,039932,00444,1.0,2019-07-08
1848,039940,00444,2.0,2019-01-21
1849,039976,00444,1.0,2019-09-12
1850,039978,00444,2.0,2020-02-04
1851,040014,00444,2.0,2019-09-12
1852,040036,00254,1.0,2019-03-07
1853,042699,00493,1.0,2019-01-09
1854,042729,00493,1.0,2019-01-09
1856,040054,00449,2.0,2024-07-09
1857,040074,00254,1.0,2019-02-01
1858,040076,00261,2.0,2018-10-20
1859,042763,00493,3.0,2019-01-09
1860,042807,00493,3.0,2019-01-09
1861,042817,00123,4.0,2019-04-10
1862,042841,00123,18.0,2019-09-21
1864,042881,00123,5.0,2021-03-29
1865,042883,00123,7.0,2021-03-29
1866,042885,00123,5.0,2019-09-21
1868,042895,00123,6.0,2022-09-27
1869,042897,00123,2.0,2019-09-21
1870,042901,00123,1.0,2021-03-29
1871,042903,00123,1.0,2021-03-29
1872,042919,00445,3.0,2019-01-30
1873,042931,01652,1.0,2019-01-31
1874,042977,00095,1.0,2019-03-21
1875,040328,00254,1.0,2020-07-24
1876,040340,00254,2.0,2019-07-02
1877,040344,00254,1.0,2023-03-24
1878,040364,00254,5.0,2020-02-10
1879,043035,00323,12.0,2019-01-23
1880,043053,01652,6.0,2019-01-16
1881,040438,00441,2.0,2019-12-10
1882,043099,00150,2.0,2019-04-25
1883,043101,00150,2.0,2019-04-25
1884,040458,00441,1.0,2019-10-03
1885,043139,00493,3.0,2019-01-09
1886,043143,00493,2.0,2019-01-09
1887,043145,00493,3.0,2019-01-09
1888,043165,00493,1.0,2019-01-09
1889,043167,00612,1.0,2022-12-14
1890,043323,00447,2.0,2019-10-31
1891,043339,00447,1.0,2019-10-31
1892,043341,00447,1.0,2020-12-03
1893,043357,00447,16.0,2021-04-08
1895,043423,00447,1.0,2019-03-28
1896,040554,00338,3.0,2019-07-15
1897,040566,00338,2.0,2018-12-04
1898,043451,03115,1.0,2019-12-07
1899,040568,00338,1.0,2024-05-11
1900,040578,00338,1.0,2018-11-14
1901,040580,00338,1.0,2018-11-14
1902,040592,00427,12.0,2020-07-24
1903,043511,03115,1.0,2020-03-09
1904,043549,03115,2.0,2019-08-19
1905,040682,00323,2.0,2018-12-17
1906,043573,03115,1.0,2019-03-11
1907,043599,03115,1.0,2021-04-19
1908,040688,00323,1.0,2020-07-15
1909,040710,00338,8.0,2019-04-16
1910,043663,03115,2.0,2019-08-19
1911,043685,00323,1.0,2019-10-02
1912,040820,00589,10.0,2019-05-16
1913,040822,00589,5.0,2022-05-31
1914,040832,00589,5.0,2024-03-04
1915,040834,02927,2.0,2019-09-24
1916,040842,00338,5.0,2019-08-09
1917,040880,00338,6.0,2019-07-26
1918,040882,00482,1.0,2019-01-11
1919,043773,01652,1.0,2019-06-28
1920,040888,00482,2.0,2019-01-11
1921,040892,00338,4.0,2023-01-21
1922,040954,00427,2.0,2022-09-29
1923,040956,00446,1.0,2021-09-15
1924,041004,00338,2.0,2019-09-04
1925,041006,00338,5.0,2020-09-30
1926,043903,03115,2.0,2019-03-11
1927,041022,00419,2.0,2023-02-28
1928,044011,01652,2.0,2019-07-20
1929,041090,00427,7.0,2019-05-13
1930,041098,00427,3.0,2019-06-24
1931,041106,00427,4.0,2024-06-20
1932,041110,00427,8.0,2019-03-18
1933,044123,00353,1.0,2019-02-14
1934,041142,00419,2.0,2019-01-24
1935,041144,00427,4.0,2019-12-26
1936,041146,00427,3.0,2019-03-08
1937,041158,00427,4.0,2020-02-10
1938,041170,00419,2.0,2020-09-10
1939,041178,00427,1.0,2021-06-29
1940,041184,00482,1.0,2019-01-11
1941,041188,00427,1.0,2019-03-18
1942,044289,00353,1.0,2019-08-20
1943,044337,00353,4.0,2023-04-12
1944,041252,01652,2.0,2019-05-30
1945,041254,00338,6.0,2022-05-11
1946,044355,00353,2.0,2019-09-27
1947,044357,00353,2.0,2021-11-19
1948,044371,00055,2.0,2019-09-13
1949,041300,00990,1.0,2019-02-06
1950,041332,01652,4.0,2019-01-31
1951,041344,04469,1.0,2019-11-14
1952,041350,00427,2.0,2019-05-27
1953,041362,00427,4.0,2019-07-12
1954,041364,00419,2.0,2019-10-03
1955,044455,00572,1.0,2019-05-20
1956,044469,00323,1.0,2019-08-08
1958,041380,00427,2.0,2019-01-23
1961,044515,00419,4.0,2024-03-22
1962,044527,00419,1.0,2023-10-20
1963,044529,00482,1.0,2021-11-04
1964,041420,00427,4.0,2019-03-08
1965,041430,00427,2.0,2021-05-13
1966,041436,00427,6.0,2019-02-13
1967,041456,00269,1.0,2019-09-19
1968,041464,00427,1.0,2019-07-30
1969,041470,00427,2.0,2019-01-23
1970,041474,00427,2.0,2019-03-08
1971,041478,00427,1.0,2019-10-14
1972,041482,00427,1.0,2019-08-27
1973,041492,00427,1.0,2020-07-17
1974,041494,00427,3.0,2020-01-27
1975,041496,00427,3.0,2020-01-27
1976,041506,00269,1.0,2019-05-23
1977,041518,00427,1.0,2019-05-08
1978,041520,00269,1.0,2018-12-17
1979,041524,00269,1.0,2020-07-09
1980,041552,04469,2.0,2019-06-27
1981,041558,04469,1.0,2019-06-05
1982,044549,00353,2.0,2022-05-23
1983,041726,01652,2.0,2019-01-31
1984,041748,00427,1.0,2019-01-15
1985,041754,00427,2.0,2019-09-25
1986,041794,00445,1.0,2019-01-30
1987,041806,00254,1.0,2019-03-07
1988,041812,00254,2.0,2019-02-01
1989,041816,00269,2.0,2018-12-17
1990,041830,00269,1.0,2019-01-17
1991,041836,00269,1.0,2018-12-17
1992,044695,00353,6.0,2021-09-24
1993,041924,00515,2.0,2018-12-11
1994,044743,01652,1.0,2019-04-03
1995,044777,00353,1.0,2020-09-25
1996,041966,00445,1.0,2019-01-30
1997,044817,00353,2.0,2021-03-31
1998,042032,00445,1.0,2019-01-30
1999,044823,00353,6.0,2019-09-27
2000,044853,00353,8.0,2024-02-23
2001,044873,00171,1.0,2019-03-26
2002,044881,00171,2.0,2019-03-26
2003,044889,00171,1.0,2020-07-27
2004,042082,00572,1.0,2018-12-19
2005,042106,00445,2.0,2019-05-06
2006,042116,00572,1.0,2018-12-19
2007,044909,00171,1.0,2019-03-26
2008,044913,00171,8.0,2019-03-26
2009,042124,02927,4.0,2021-11-17
2010,042126,02927,2.0,2023-04-19
2011,042132,02927,2.0,2019-09-24
2012,042136,00572,1.0,2019-01-04
2013,042140,00572,1.0,2018-12-19
2014,044953,00482,2.0,2019-02-15
2015,044969,00482,1.0,2019-10-31
2016,042166,00572,1.0,2018-12-19
2017,042180,00572,1.0,2018-12-19
2018,042184,00572,1.0,2019-03-13
2019,042190,00445,1.0,2019-01-30
2020,042198,00572,1.0,2018-12-19
2021,045007,00482,1.0,2019-12-12
2022,045023,00482,1.0,2020-05-20
2023,042260,00445,10.0,2019-01-30
2025,042332,00493,1.0,2019-01-09
2026,045155,04279,3.0,2020-12-10
2027,042362,00493,1.0,2019-01-09
2028,045237,00187,2.0,2019-02-20
2029,042398,00493,2.0,2019-01-09
2030,042400,00493,1.0,2019-01-09
2031,042418,00493,1.0,2019-01-09
2032,042430,00616,2.0,2018-12-10
2033,042450,00493,2.0,2019-08-07
2034,042462,00616,3.0,2018-12-10
2035,042472,00493,3.0,2021-08-01
2036,042480,00493,1.0,2024-07-21
2037,042514,00445,2.0,2019-01-30
2038,042516,00572,1.0,2018-12-19
2039,042522,00572,2.0,2019-03-13
2040,042538,00572,2.0,2019-02-20
2041,042550,00493,1.0,2019-01-09
2042,042554,00493,2.0,2019-04-08
2043,042556,00493,3.0,2022-06-16
2044,042586,00445,3.0,2019-10-02
2045,045757,01652,8.0,2019-07-22
2046,045797,01652,1.0,2019-03-14
2047,045803,01652,1.0,2019-02-19
2048,045831,00417,12.0,2019-04-22
2049,045835,00572,1.0,2020-12-08
2050,045853,00572,1.0,2019-07-13
2051,045865,00572,4.0,2019-03-29
2052,045885,00572,2.0,2020-01-17
2053,042782,00493,1.0,2019-01-09
2054,042786,00493,1.0,2019-01-09
2055,042802,00493,2.0,2019-01-09
2056,042822,00493,2.0,2019-01-09
2057,042840,00123,3.0,2019-09-21
2059,042858,00493,1.0,2019-01-09
2060,042862,00493,1.0,2019-01-09
2061,042874,00123,3.0,2019-09-21
2062,042884,00123,7.0,2019-09-21
2063,042896,00123,5.0,2022-09-27
2064,042898,00123,6.0,2019-09-21
2065,042904,00445,1.0,2020-11-20
2066,042932,01652,1.0,2019-01-24
2067,046133,00445,1.0,2019-04-09
2068,046137,00445,3.0,2020-02-20
2069,046153,00589,1.0,2019-11-05
2070,046167,00616,1.0,2022-11-29
2071,046179,00417,1.0,2019-03-01
2073,046237,00417,1.0,2023-10-16
2074,043056,01652,6.0,2019-12-06
2075,043058,01652,2.0,2019-07-20
2076,043074,01652,8.0,2019-04-01
2077,046283,04845,1.0,2024-05-09
2078,046289,04845,1.0,2019-05-28
2079,046301,04845,2.0,2019-08-13
2080,046317,00572,1.0,2019-03-13
2081,046319,00572,2.0,2019-03-13
2082,046347,00572,2.0,2019-05-20
2083,043090,01652,7.0,2019-02-11
2084,043134,00493,6.0,2019-01-09
2085,043166,00323,2.0,2019-01-23
2086,046417,00589,1.0,2020-05-25
2087,043168,00493,2.0,2019-01-09
2088,046465,01404,3.0,2019-10-31
2089,046489,00256,2.0,2024-04-12
2090,046491,00457,1.0,2019-03-11
2091,046493,00457,1.0,2019-04-17
2092,046503,00457,1.0,2019-12-03
2093,043582,03115,4.0,2021-04-30
2094,046513,00457,1.0,2020-11-14
2095,046515,00457,1.0,2019-08-26
2096,046519,00457,1.0,2020-05-12
2097,043274,00447,2.0,2019-11-29
2098,043280,00447,1.0,2023-02-04
2099,043310,03115,2.0,2019-03-11
2100,043312,00447,1.0,2019-08-26
2101,043330,03115,3.0,2019-03-11
2102,043336,00447,1.0,2023-02-22
2103,043352,03115,1.0,2019-07-09
2104,043408,00447,5.0,2024-05-07
2105,043508,00447,16.0,2019-01-30
2106,043528,00429,2.0,2019-05-17
2107,043532,00447,2.0,2019-09-28
2108,043542,03115,1.0,2019-03-11
2109,043566,03115,1.0,2019-03-11
2110,046525,00457,1.0,2020-05-12
2111,046543,00274,2.0,2019-04-26
2112,043610,00466,2.0,2018-11-29
2113,043624,03115,16.0,2022-07-06
2114,046577,00527,1.0,2019-04-25
2115,046581,01652,2.0,2019-04-12
2116,046599,00482,1.0,2019-08-23
2117,043668,03115,1.0,2019-05-21
2118,046651,01652,2.0,2019-10-30
2119,046657,01652,6.0,2019-08-23
2120,046675,01652,2.0,2021-04-22
2121,043718,00323,2.0,2019-09-09
2122,046701,00504,1.0,2023-10-17
2123,046719,00504,3.0,2019-05-14
2124,043776,00493,1.0,2021-03-06
2125,043778,00493,1.0,2020-08-07
2126,043788,00493,1.0,2019-01-09
2127,046791,00502,1.0,2019-11-14
2128,046799,00502,1.0,2019-07-03
2129,046833,00502,1.0,2019-05-04
2130,046835,00502,2.0,2019-05-29
2131,043888,00429,4.0,2019-06-10
2132,046901,00502,1.0,2021-11-18
2133,046917,00503,1.0,2022-08-11
2134,044006,00461,11.0,2019-03-13
2135,046947,00502,1.0,2019-05-04
2136,044046,00055,1.0,2019-10-15
2137,047017,00502,2.0,2019-05-04
2138,047033,00502,2.0,2019-05-04
2139,047039,00503,1.0,2019-05-30
2140,044100,00055,1.0,2020-12-02
2141,044110,00076,2.0,2019-05-09
2142,047055,00503,3.0,2019-05-30
2143,047063,00309,1.0,2019-07-05
2144,047101,00502,7.0,2021-08-10
2145,047123,00503,4.0,2023-07-13
2146,047157,00503,2.0,2023-08-09
2147,047173,00502,1.0,2021-02-05
2148,047185,00502,6.0,2021-10-05
2149,044316,00076,1.0,2020-09-24
2150,047271,00502,2.0,2019-05-04
2151,047285,00503,1.0,2020-09-14
2152,047295,00502,1.0,2019-05-04
2153,044360,00353,4.0,2019-11-12
2154,047321,00502,2.0,2020-10-01
2155,044416,00256,1.0,2019-08-28
2156,047457,00417,8.0,2019-08-31
2157,044436,00323,1.0,2019-04-01
2159,047395,00502,3.0,2019-05-04
2160,044470,00323,2.0,2019-09-19
2161,047421,04469,2.0,2019-06-27
2162,047441,00470,1.0,2022-03-09
2163,044526,00419,1.0,2023-10-20
2164,044538,00353,1.0,2021-08-27
2165,047479,01652,1.0,2021-08-23
2166,047501,03049,2.0,2020-04-28
2167,047563,00419,2.0,2023-10-20
2168,047585,00502,1.0,2019-05-04
2169,047599,00572,2.0,2019-03-29
2170,047617,00502,1.0,2019-11-27
2171,047709,00463,3.0,2019-05-07
2172,047719,01652,1.0,2019-05-20
2173,047723,01652,8.0,2019-04-30
2174,044566,00353,5.0,2019-09-27
2175,047741,01652,1.0,2019-04-30
2176,047757,00417,4.0,2019-08-12
2177,047785,00502,2.0,2019-08-14
2178,044594,00353,8.0,2024-04-30
2179,044654,00353,4.0,2023-05-25
2180,047875,00171,2.0,2020-12-08
2181,047911,00198,6.0,2019-10-04
2182,047913,00198,2.0,2023-02-15
2183,047937,00506,4.0,2019-04-13
2184,047949,00506,4.0,2019-04-13
2185,047957,00506,4.0,2019-04-13
2186,047993,00506,4.0,2019-04-13
2187,048007,00506,4.0,2019-04-13
2188,048011,00506,12.0,2019-05-30
2189,048013,00506,4.0,2019-04-13
2190,048041,00506,8.0,2020-12-17
2191,048045,00506,4.0,2020-02-04
2192,048049,00506,4.0,2020-07-07
2193,044872,00171,5.0,2019-03-26
2194,044880,00171,2.0,2019-03-26
2195,044888,00171,6.0,2020-07-27
2196,044912,00171,8.0,2019-03-26
2197,044914,00171,15.0,2019-03-26
2198,048157,00507,4.0,2019-05-09
2199,048163,00507,4.0,2019-12-03
2200,044942,00431,12.0,2019-03-01
2201,044972,00482,1.0,2019-09-30
2202,045102,04279,1.0,2019-10-23
2203,048233,02625,4.0,2019-06-11
2204,045006,00482,1.0,2019-02-15
2205,048267,02625,1.0,2019-06-11
2206,048271,02625,1.0,2019-06-11
2207,048279,00507,8.0,2019-05-09
2208,045042,00482,1.0,2019-02-15
2209,048311,00507,4.0,2020-05-15
2210,048443,00506,8.0,2019-10-31
2211,048447,00506,4.0,2021-02-08
2212,045130,04279,6.0,2019-02-27
2213,048491,00506,8.0,2020-09-25
2214,045178,04279,2.0,2019-09-04
2215,048499,00506,8.0,2020-02-04
2216,045222,00187,1.0,2020-11-28
2217,045752,01652,6.0,2019-03-14
2218,048939,04303,4.0,2019-05-09
2219,045806,00572,1.0,2019-02-20
2220,045808,01652,6.0,2019-02-16
2221,045836,00572,1.0,2019-10-02
2222,045876,00572,3.0,2019-06-12
2223,049149,03488,4.0,2019-11-05
2224,049155,03488,1.0,2019-11-05
2225,049175,03488,1.0,2022-06-16
2226,049241,03488,3.0,2021-07-26
2228,049273,03488,1.0,2021-07-26
2229,046018,00589,7.0,2019-04-08
2230,049317,03488,1.0,2021-03-24
2231,049321,03488,1.0,2023-01-03
2232,049339,03488,1.0,2022-06-08
2233,049385,04303,1.0,2021-05-03
2234,046088,00589,3.0,2022-01-28
2235,046094,00445,5.0,2024-02-17
2236,049431,03488,1.0,2019-09-12
2237,049433,03488,1.0,2021-08-05
2238,049435,03488,1.0,2019-05-30
2239,049437,03488,1.0,2020-10-17
2240,049445,03488,3.0,2020-10-10
2241,049501,00417,2.0,2019-08-30
2242,046160,00616,1.0,2020-10-05
2243,046162,00616,1.0,2019-08-29
2244,049625,01652,1.0,2021-01-22
2245,049643,00265,2.0,2019-06-19
2246,046284,04845,1.0,2022-08-15
2247,049677,00482,2.0,2019-07-02
2248,049713,00171,4.0,2019-06-01
2249,046302,04845,2.0,2021-07-31
2250,049725,00444,10.0,2019-09-12
2251,049753,01652,1.0,2020-08-06
2252,049761,01652,4.0,2021-07-15
2253,046306,02778,1.0,2019-04-09
2254,046338,02778,1.0,2019-05-29
2255,049763,01652,2.0,2019-06-24
2256,049771,00395,6.0,2023-07-20
2257,046360,00572,1.0,2019-03-13
2258,046362,00124,2.0,2019-08-14
2259,049841,00440,2.0,2019-06-14
2260,049889,02525,2.0,2019-07-29
2261,049905,02525,1.0,2019-07-16
2262,049929,02525,1.0,2019-07-16
2263,046486,00256,1.0,2019-02-25
2264,049949,02525,6.0,2019-07-16
2265,046502,00422,3.0,2019-05-08
2266,046504,00457,1.0,2020-07-31
2267,046510,00457,1.0,2019-05-30
2268,046524,00457,3.0,2019-04-17
2269,049987,02525,4.0,2019-07-16
2270,050137,02530,1.0,2021-07-31
2271,050317,02530,4.0,2019-08-12
2272,050327,02530,2.0,2021-09-22
2273,050349,00323,5.0,2019-06-25
2274,050367,02530,1.0,2021-07-31
2275,050379,02530,3.0,2021-04-06
2276,050391,02530,1.0,2019-08-12
2277,050445,00198,4.0,2019-07-03
2278,050447,00198,2.0,2019-12-18
2279,050449,00198,1.0,2019-07-03
2280,050453,00506,5.0,2020-02-04
2281,046574,00572,1.0,2019-03-13
2282,046588,00572,1.0,2019-10-04
2283,046606,00261,3.0,2020-08-27
2284,050531,02530,1.0,2019-08-12
2285,046646,00261,1.0,2019-11-05
2286,046682,00261,1.0,2019-03-18
2288,046750,00503,4.0,2023-08-09
2289,046774,00502,13.0,2020-10-01
2290,046780,00503,2.0,2019-05-30
2291,046786,00503,2.0,2019-05-30
2292,046800,00502,1.0,2019-07-03
2293,046876,00502,1.0,2019-05-04
2294,046900,00503,1.0,2020-02-03
2295,050589,02530,1.0,2020-07-03
2297,050603,02530,1.0,2020-12-09
2298,046988,00446,2.0,2024-03-28
2301,050683,01652,1.0,2019-07-20
2302,050707,01652,4.0,2019-08-02
2303,050709,01652,2.0,2019-08-02
